url,title,realization,genre,subgenre,production,coproduction,type,theme,year
https://www.unifrance.org/film/52875/le-marchand-de-sable,Le Marchand de sable,Steve Achiepo,Fiction,Drame,Barney Production,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/55021/mauvaises-filles,Mauvaises Filles,Emérance Dubas,Documentaire,Documentaire,Les Films de l'Oeil Sauvage,null,Long-métrage,null,2022
https://www.unifrance.org/film/56068/ma-ville-demain,Ma ville demain,"Marie Montvuagnard, Caroline Dragacci, Mathieu Coffin",Documentaire,Documentaire,Demain Annecy,null,Long-métrage,null,2022
https://www.unifrance.org/film/54451/media-crash-qui-a-tue-le-debat-public,Media Crash - Qui a tué le débat public ?,"Valentine Oberti, Luc Hermann",Documentaire,Documentaire,Mediapart,null,Long-métrage,Politique,2022
https://www.unifrance.org/film/54967/menestrel,Ménestrel,Olivier Goujon,Fiction,"Aventure, Comédie, Fantastique",OG Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/54617/le-monde-de-kaleb,Le Monde de Kaleb,Vasken Toranian,Documentaire,Documentaire,Agat Films - Ex nihilo,null,Long-métrage,null,2022
https://www.unifrance.org/film/56218/mon-ami-robot,Mon ami robot,Pablo Berger,Animation,Animation,Noodles Production,"Noodles Production, Les films du Worso",Long-métrage,Amitié,undefined
https://www.unifrance.org/film/55343/noel-joyeux,Noël joyeux,Clément Michel,Fiction,Comédie,Gaumont,null,Long-métrage,null,undefined
https://www.unifrance.org/film/55279/mourir-a-ibiza-un-film-en-trois-etes,Mourir à Ibiza (Un film en trois étés),"Anton Balekdjian, Léo Couture, Mattéo Eustachon",Fiction,"Comédie dramatique, Film à sketches",Mabel Films,Alcatraz Films,Long-métrage,null,2022
https://www.unifrance.org/film/55204/non-alignes-scenes-des-archives-labudovi%C4%87,Non alignés: Scènes des archives Labudović,Mila Turajlic,Documentaire,Documentaire,Survivance,Survivance,Long-métrage,Guerre,undefined
https://www.unifrance.org/film/56105/on-a-eu-la-journee-bonsoir,On a eu la journée bonsoir,Narimane Mari,Documentaire,Portrait,Centrale Électrique,null,Long-métrage,"Amour, Art, Peinture, Mort, Souvenir",2022
https://www.unifrance.org/film/56815/le-pantheon-de-la-joie,Le Panthéon de la joie,Jean Odoutan,Fiction,Comédie dramatique,45rdlc,Canal+ International,Long-métrage,null,2022
https://www.unifrance.org/film/54649/nos-frangins,Nos frangins,Rachid Bouchareb,Fiction,Drame,3B Productions,"Le Pacte, Goodfellas (ex-Wild Bunch International), France 2 Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/54186/paradis,Paradis,Alexander Abaturov,Documentaire,Documentaire,Petit à Petit Production,"Sibériade, Arte France Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/54835/pas-de-quartier,Pas... de quartier,Paul Vecchiali,Fiction,Drame,Dialectik,null,Long-métrage,null,2022
https://www.unifrance.org/film/55518/par-coeurs,Par cœurs,Benoit Jacquot,Documentaire,Documentaire,Les Films du Lendemain ,"Assise Production, Les Films du Camélia",Long-métrage,Théâtre,2022
https://www.unifrance.org/film/56362/paysans-du-ciel-a-la-terre,Paysans du ciel à la terre,Hervé Payen,Documentaire,Documentaire,Les Quatre Éléments Production,null,Long-métrage,null,2022
https://www.unifrance.org/film/55225/le-pion-du-general,Le Pion du général,Makbul Mubarak,Fiction,"Thriller, Drame",In Vivo Films,In Vivo Films,Long-métrage,null,undefined
https://www.unifrance.org/film/55632/poisson-rouge,Poisson rouge,"Hugo Bachelet, Matthieu Yakovleff, Clément Vallos",Fiction,Comédie dramatique,Couac Productions,Madame Peel,Long-métrage,null,2022
https://www.unifrance.org/film/56358/petit-jesus,Petit Jésus,Julien Rigoulot,Fiction,Comédie,Chapka Films,"Wild Bunch, Elemiah, La Filmerie, Zazi Films ",Long-métrage,"Religion, Enfance",2022
https://www.unifrance.org/film/52527/le-principal,Le Principal,Chad Chenouga,Fiction,Drame,Why Not Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54224/polaris,Polaris,Ainara Vera,Documentaire,Documentaire,Point du Jour International,null,Long-métrage,"Famille, Voyage",2022
https://www.unifrance.org/film/55090/les-promesses,Les Promesses,Amanda Sthers,Fiction,"Drame, Comédie dramatique",Barbary Films,"Barbary Films, Iwaca",Long-métrage,null,undefined
https://www.unifrance.org/film/56094/quitte-pour-la-peur,Quitte pour la peur,Bruno François-Boucher,Fiction,"Comédie dramatique, Historique",Bon Voyage Films Production,null,Long-métrage,null,2022
https://www.unifrance.org/film/55882/pour-l-honneur,Pour l'honneur,Philippe Guillard,Fiction,Comédie,Same Player,"Apollo Films, STUDIOCANAL",Long-métrage,Sport,2022
https://www.unifrance.org/film/55167/quand-les-vagues-se-retirent,Quand les vagues se retirent,Lav Diaz,Fiction,Drame,Films Boutique Production,Films Boutique Production,Long-métrage,null,undefined
https://www.unifrance.org/film/56223/relaxe,Relaxe,Audrey Ginestet,Documentaire,"Documentaire, Femmes",Deuxième Ligne Films,null,Long-métrage,Justice,2022
https://www.unifrance.org/film/55145/retrouver-le-chemin,Retrouver le chemin,Laurent Granier,Documentaire,Documentaire,Matsylie Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/57836/retribution,Retribution,Nimród Antal,Fiction,"Thriller, Action",TF1 Films Production,"TF1 Films Production, STUDIOCANAL",Long-métrage,null,undefined
https://www.unifrance.org/film/56205/la-revole-nature,La Révole nature,Aline Geller,Documentaire,Documentaire,Rillettes Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54660/reprise-en-main,Reprise en main,Gilles Perret,Fiction,"Comédie, Comédie sociale",Elzévir Films,"VLR Productions, jour2fête, Les Quatre Cents Clous (Les 400 Clous), Auvergne-Rhône-Alpes Cinéma",Long-métrage,null,2022
https://www.unifrance.org/film/42788/revolution-sida,Révolution SIDA,Fréderic Chaudier,Documentaire,Documentaire,Noodles Production,null,Long-métrage,null,2022
https://www.unifrance.org/film/56215/ricardo-et-la-peinture,Ricardo et la peinture,Barbet Schroeder,Documentaire,Documentaire,Les Films du Losange,Les Films du Losange,Long-métrage,"Peinture, Art",undefined
https://www.unifrance.org/film/54872/le-jeune-imam,Le Jeune Imam,Kim Chapiron,Fiction,Drame,SRAB Films,"Eskwad, Kallouche Cinéma, Les Films Velvet, Rectangle Productions",Long-métrage,null,2022
https://www.unifrance.org/film/53023/riposte-feministe,Riposte féministe,"Marie Perennès, Simon Depardon",Documentaire,Documentaire,Palmeraie et Désert,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/53337/rue-des-dames,Rue des dames,"Hamé, Ékoué",Fiction,Comédie dramatique,La Rumeur Filme,null,Long-métrage,null,2022
https://www.unifrance.org/film/54871/salam,Salam,"Houda Benyamina, Anne Cissé, Mélanie 'Diam's' Giorgiades",Documentaire,Documentaire,Brut,null,Long-métrage,null,2022
https://www.unifrance.org/film/56385/les-secrets-de-la-princesse-de-cadignan,Les Secrets de la princesse de Cadignan,Arielle Dombasle,Fiction,"Adaptation littéraire, Drame",Madison Films,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/57560/se-nommer-juif-aujourd-hui-encore,Se nommer Juif aujourd'hui encore,Martine Bouquin,Documentaire,Documentaire,Magnolias Films,null,Long-métrage,null,2022
https://www.unifrance.org/film/55621/service-public,Service public,"Mouloud Achour, Salhia Brakhlia",Documentaire,Documentaire,Première Fois Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/55385/shttl,SHTTL,Ady Walter,Fiction,null,Forecast Pictures,"Forecast Pictures, Wild Tribe Films",Long-métrage,null,undefined
https://www.unifrance.org/film/55054/si-tu-es-un-homme,Si tu es un homme,Simon Panay,Documentaire,Documentaire,Moteur S'il Vous Plaît,Canal+ International,Long-métrage,null,2022
https://www.unifrance.org/film/55401/soutien-de-famille,Soutien de Famille,"Maxime Berthou, Mark Pozlep",Documentaire,Documentaire,Forceps Media,null,Long-métrage,null,2022
https://www.unifrance.org/film/50625/swing-rendez-vous,Swing Rendez-vous,Gérome Barry,Fiction,"Comédie, Comédie sentimentale",Tom Collins Films & Co,"Moby Dick Films, Camelopardalis Productions",Long-métrage,null,2022
https://www.unifrance.org/film/55344/tant-pis-pour-le-sud,Tant pis pour le sud,Vincent Orst,Fiction,Comédie dramatique,L'Etang Moderne,null,Long-métrage,null,2022
https://www.unifrance.org/film/54097/tant-que-le-soleil-frappe,Tant que le soleil frappe,Philippe Petit,Fiction,Drame,Envie de Tempête Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54050/temps-mort,Temps mort,Eve Duchemin,Fiction,"Drame, Comédie dramatique",Les films de l'autre cougar,Les films de l'autre cougar,Long-métrage,null,undefined
https://www.unifrance.org/film/49842/the-wild-one,The Wild One,Tessa Louise-Salomé,Documentaire,Documentaire,Petite Maison Production,null,Long-métrage,Cinéma,2022
https://www.unifrance.org/film/54105/toi-non-plus-tu-n-as-rien-vu,Toi non plus tu n'as rien vu,Béatrice Pollet,Fiction,"Thriller, Drame psychologique",Sensito Films,jour2fête,Long-métrage,"Justice, Maternité",2022
https://www.unifrance.org/film/55206/les-tournesols-sauvages,Les Tournesols sauvages,Jaime Rosales,Fiction,Drame,Luxbox,Luxbox,Long-métrage,null,undefined
https://www.unifrance.org/film/55088/tout-de-moi-ne-disparaitra-pas,Tout de moi ne disparaîtra pas,Joanna Grudzinska,Documentaire,null,Les Films du Bilboquet,null,Long-métrage,null,2022
https://www.unifrance.org/film/55917/toxicily,Toxicily,François-Xavier Destors,Documentaire,Documentaire,Elda Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54125/traces,Traces,Tiago Guedes,Fiction,Drame,Alfama Films Production,"Alfama Films Production, Arte France Cinéma",Long-métrage,null,undefined
https://www.unifrance.org/film/54971/la-tresse,La Tresse,Laetitia Colombani,Fiction,null,Moana Films,France 2 Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/53962/les-trois-mousquetaires-milady,Les Trois Mousquetaires - Milady,Martin Bourboulon,Fiction,null,Chapter 2,M6 Films,Long-métrage,null,2022
https://www.unifrance.org/film/55631/ubeur,Ubeur,Driss El Haddaoui,Fiction,Comédie dramatique,Oz Arts Citoyens,null,Long-métrage,null,2022
https://www.unifrance.org/film/55207/un-automne-a-great-yarmouth,Un automne à Great Yarmouth,Marco Martins,Fiction,Drame,Les Films de l'Après-Midi,"Les Films de l'Après-Midi, Damned Films",Long-métrage,null,undefined
https://www.unifrance.org/film/55162/un-couple,Un couple,Frederick Wiseman,Fiction,Drame,Wat Films,null,Long-métrage,"Amour, Histoire",undefined
https://www.unifrance.org/film/54676/une-femme-sur-le-toit,Une femme sur le toit,Anna Jadowska,Fiction,Drame,Blick Productions,null,Long-métrage,null,2022
https://www.unifrance.org/film/54080/un-varon,Un varón,Fabian Hernandez,Fiction,Drame,In Vivo Films,In Vivo Films,Long-métrage,null,undefined
https://www.unifrance.org/film/55260/la-verite-sur-freud-des-archives-freud-a-metoo,"La Vérité sur Freud, des archives Freud à #MeToo",Michel Meignant,Documentaire,Documentaire,Asclepia,null,Long-métrage,null,2022
https://www.unifrance.org/film/55241/vicenta-b,Vicenta B.,Carlos Lechuga,Fiction,null,Promenades Films,Promenades Films,Long-métrage,null,undefined
https://www.unifrance.org/film/56147/vigneronnes,Vigneronnes,Guillaume Bodin,Documentaire,null,Dahu Production,null,Long-métrage,null,2022
https://www.unifrance.org/film/56143/viver-mal,Viver Mal,João Canijo,Fiction,Drame,Les Films de l'Après-Midi,Les Films de l'Après-Midi,Long-métrage,null,undefined
https://www.unifrance.org/film/54680/voyages-en-italie,Voyages en Italie,Sophie Letourneur,Fiction,Comédie,Tourne Films,Arte France Cinéma,Long-métrage,null,2022
https://www.unifrance.org/film/55544/le-vrai-du-faux,Le Vrai du faux,Armel Hostiou,Documentaire,Documentaire,Bocalupo Films,null,Long-métrage,Voyage,2022
https://www.unifrance.org/film/57662/zorn-iii-2018-2022,Zorn III (2018-2022),Mathieu Amalric,Documentaire,null,Film(s),null,Long-métrage,Musique,2022
https://www.unifrance.org/film/52340/qu-est-ce-qu-on-a-tous-fait-au-bon-dieu,Qu'est-ce qu'on a tous fait au bon Dieu ?,Philippe de Chauveron,Fiction,Comédie,Les Films du 24,TF1 Films Production,Long-métrage,null,2021
https://www.unifrance.org/film/50909/king,King,David Moreau,Fiction,Aventure,Maneki Films,"Pathé Films, France 2 Cinéma",Long-métrage,null,2021
https://www.unifrance.org/film/53147/pattie-et-la-colere-de-poseidon,Pattie et la colère de Poséidon,"David Alaux, Éric Tosti, Jean-François Tosti",Animation,"Animation, Aventure",TAT productions,"Apollo Films, France 3 Cinéma",Long-métrage,null,2021
https://www.unifrance.org/film/52648/maigret,Maigret,Patrice Leconte,Fiction,"Policier, Adaptation littéraire",Ciné-@,SND,Long-métrage,null,2021
https://www.unifrance.org/film/50915/le-tresor-du-petit-nicolas,Le Trésor du Petit Nicolas,Julien Rappeneau,Fiction,Comédie,Curiosa Films,"M6 Films, Marvelous Productions",Long-métrage,null,2021
https://www.unifrance.org/film/51802/titane,Titane,Julia Ducournau,Fiction,"Fantastique, Drame, Thriller",Kazak Productions,Arte France Cinéma,Long-métrage,null,2021
https://www.unifrance.org/film/52771/en-corps,En corps,Cédric Klapisch,Fiction,Comédie dramatique,Ce Qui Me Meut,null,Long-métrage,null,2021
https://www.unifrance.org/film/52035/abuela,Abuela,Paco Plaza,Fiction,Horreur,Les films du Worso,Les films du Worso,Long-métrage,null,undefined
https://www.unifrance.org/film/54041/mon-chat-et-moi-la-grande-aventure-de-rrou,Mon chat et moi - La Grande Aventure de Rroû,Guillaume Maidatchevsky,Fiction,Aventure,MC4 ,null,Long-métrage,null,2021
https://www.unifrance.org/film/51843/super-heros-malgre-lui,Super-héros malgré lui,Philippe Lacheau,Fiction,Comédie,Cinéfrance Studios,null,Long-métrage,null,2021
https://www.unifrance.org/film/52040/petite-maman,Petite maman,Céline Sciamma,Fiction,Drame,Lilies Films,France 3 Cinéma,Long-métrage,null,2021
https://www.unifrance.org/film/51968/l-evenement,L'Événement,Audrey Diwan,Fiction,Drame,Rectangle Productions,"France 3 Cinéma, Wild Bunch, SRAB Films",Long-métrage,null,2021
https://www.unifrance.org/film/51117/les-olympiades,Les Olympiades,Jacques Audiard,Fiction,"Drame, Romance",Page 114,France 2 Cinéma,Long-métrage,null,2021
https://www.unifrance.org/film/52676/my-son,My Son,Christian Carion,Fiction,Thriller,Une Hirondelle Productions,null,Long-métrage,null,2021
https://www.unifrance.org/film/52718/memoria,Memoria,Apichatpong Weerasethakul,Fiction,Drame,Anna Sanders Films,Anna Sanders Films,Long-métrage,null,undefined
https://www.unifrance.org/film/51782/la-brigade,La Brigade,Louis-Julien Petit,Fiction,Comédie dramatique,Odyssée Pictures,"Apollo Films, France 3 Cinéma, Elemiah, Pictanovo",Long-métrage,null,2021
https://www.unifrance.org/film/45320/ou-est-anne-frank,Où est Anne Frank !,Ari Folman,Animation,Animation,Le Pacte,Le Pacte,Long-métrage,Histoire,undefined
https://www.unifrance.org/film/50908/les-tuche-4,Les Tuche 4,Olivier Baroux,Fiction,Comédie,Eskwad,"Pathé Production, TF1 Films Production",Long-métrage,null,2021
https://www.unifrance.org/film/53069/menteur,Menteur,Olivier Baroux,Fiction,Comédie,Gaumont,M6 Films,Long-métrage,null,2021
https://www.unifrance.org/film/52003/avec-amour-et-acharnement,Avec amour et acharnement,Claire Denis,Fiction,"Drame, Romance",Curiosa Films,null,Long-métrage,null,2021
https://www.unifrance.org/film/50353/simone-le-voyage-du-siecle,Simone - Le Voyage du siècle,Olivier Dahan,Fiction,Biopic,Marvelous Productions,"France 2 Cinéma, France 3 Cinéma",Long-métrage,null,2021
https://www.unifrance.org/film/48069/meme-les-souris-vont-au-paradis,Même les souris vont au paradis,"Denisa Grimmová, Jan Bubenicek",Animation,"Animation, Animation 3D, Animation d'objets",Les Films du Cygne,null,Long-métrage,Amitié,2021
https://www.unifrance.org/film/52203/notre-dame-brule,Notre-Dame brûle,Jean-Jacques Annaud,Fiction,Drame,Pathé Films,"TF1 Films Production, Repérage, Vendôme Production",Long-métrage,null,2021
https://www.unifrance.org/film/52917/ernest-et-celestine-le-voyage-en-charabie,Ernest et Célestine - Le Voyage en Charabie,"Julien Chheng, Jean-Christophe Roger",Animation,Aventure,Folivari,"STUDIOCANAL, France 3 Cinéma, Les Armateurs",Long-métrage,null,2021
https://www.unifrance.org/film/51840/les-jeunes-amants,Les Jeunes Amants,Carine Tardieu,Fiction,Comédie dramatique,Agat Films - Ex nihilo,"France 2 Cinéma, Auvergne-Rhône-Alpes Cinéma",Long-métrage,null,2021
https://www.unifrance.org/film/51842/tout-s-est-bien-passe,Tout s'est bien passé,François Ozon,Fiction,Drame,Mandarin & Compagnie (ex-Mandarin Production),null,Long-métrage,null,2021
https://www.unifrance.org/film/52177/arthur-malediction,Arthur - Malédiction,Barthélémy Grossmann,Fiction,"Épouvante, Horreur",Luc Besson Production,null,Long-métrage,null,2021
https://www.unifrance.org/film/52154/vesper-chronicles,Vesper Chronicles,"Kristina Buozyte, Bruno Samper",Fiction,"Science-fiction, Drame",Rumble Fish Productions,Rumble Fish Productions,Long-métrage,null,undefined
https://www.unifrance.org/film/54046/jack-mimoun-et-les-secrets-de-val-verde,Jack Mimoun et les secrets de Val Verde,"Ludovic Colbeau-Justin, Malik   Bentalha",Fiction,Comédie,Mandarin & Compagnie (ex-Mandarin Production),"Bellini Films, TF1 Films Production",Long-métrage,null,2021
https://www.unifrance.org/film/52884/les-passagers-de-la-nuit,Les Passagers de la nuit,Mikhaël Hers,Fiction,Drame,Nord-Ouest Films,Arte France Cinéma,Long-métrage,null,2021
